id,sex,age,age_group,marital,child,educ,source,smoke,smokenum,op1,Rop2,op3,Rop4,op5,Rop6,Rmast1,mast2,Rmast3,Rmast4,mast5,Rmast6,Rmast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,Rpss4,Rpss5,pss6,Rpss7,Rpss8,pss9,pss10,sest1,sest2,Rsest3,sest4,Rsest5,sest6,Rsest7,sest8,Rsest9,Rsest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,Rpc1,Rpc2,pc3,pc4,pc5,pc6,Rpc7,pc8,pc9,pc10,Rpc11,pc12,pc13,pc14,Rpc15,Rpc16,pc17,pc18,Moptim,Mmast,Mpcoiss,Mslfest,Mposaff,Mnegaff,Mpstress,Mlifesat
296,1,24,0,2,0,5,7,0,0,4,5,5,5,5,5,4,4,4,4,4,4,4,4,2,1,4,2,5,5,1,5,3,3,4,4,1,4,3,3,3,1,1,7,7,7,7,7,1,2,3,2,2,2,2,2,4,2,4,4,4,4,4,4,4,4,3,2,1,1,0,1,1,0,0,0,0,1,3,3,5,4,4,3,4,2,3,3,3,3,4,3,2,3,3,2,4.83333333333333,4,3.16666666666667,3.7,4.1,1.8,2.2,7
532,1,56,2,8,1,5,1,1,90,3,5,4,5,5,5,2,3,4,4,4,4,3,5,2,1,5,1,3,5,1,3,1,2,5,4,1,3,1,5,3,2,3,4,4,4,5,6,3,1,3,2,2,4,2,2,3,3,3,3,4,3,4,2,3,3,4,4,1,1,1,0,1,0,1,1,1,0,2,2,3,4,4,3,4,5,5,4,5,5,5,4,2,4,4,5,4.5,3.42857142857143,3.88888888888889,3.3,4.1,1.5,2.5,4.6
417,0,31,1,3,0,6,1,1,30,3,4,3,4,5,5,4,1,4,4,4,4,3,4,2,1,4,1,4,4,2,4,2,2,3,4,1,4,2,4,5,3,1,5,5,5,6,2,3,2,3,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,1,0,1,1,1,1,1,1,0,0,4,4,4,4,4,5,3,4,5,5,4,5,5,5,4,4,2,5,4,3.42857142857143,4.22222222222222,4,4,1.7,2.1,4.6
186,1,44,1,1,0,2,1,1,4,3,3,3,3,3,3,2,3,4,4,4,4,2,5,3,2,3,1,4,3,3,3,2,2,3,4,1,3,1,3,3,1,1,4,4,4,4,2,3,2,4,2,3,3,3,3,5,2,4,4,3,4,3,3,4,3,4,4,1,1,1,0,1,0,0,0,0,1,2,2,4,4,4,3,2,2,3,3,4,3,2,2,2,2,3,4,3,3.28571428571429,2.83333333333333,3.6,3.4,1.7,3,3.6
15,0,51,2,5,1,2,8,0,0,3,4,4,4,4,3,3,3,3,4,4,4,3,3,1,1,3,1,4,4,2,3,1,2,3,4,1,3,1,3,3,1,1,5,4,5,5,5,2,3,2,2,2,2,2,2,2,3,3,4,4,3,3,3,4,3,4,4,1,1,1,1,1,0,1,1,0,0,4,4,4,4,4,3,5,4,4,4,5,4,4,3,2,4,3,4,3.66666666666667,3.42857142857143,3.83333333333333,3.5,3.3,1.2,2.2,4.8
1,0,45,1,4,1,4,1,0,0,2,4,2,4,3,4,3,2,4,3,3,3,3,4,2,2,5,1,3,3,1,3,2,2,3,4,1,3,1,4,4,2,1,5,5,5,6,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,2,4,0,1,1,0,0,0,1,0,0,0,4,2,3,4,3,3,5,4,4,3,4,3,3,3,3,3,2,3,3.16666666666667,3,3.27777777777778,2.8,3.6,1.5,2.8,4.6
356,0,50,1,5,0,6,1,0,0,4,5,4,4,5,5,4,3,4,4,4,3,4,4,1,2,3,1,4,4,1,4,1,2,4,4,1,3,1,3,4,2,1,5,6,6,6,4,2,2,3,2,2,2,1,2,3,1,4,4,4,4,4,4,4,3,4,4,0,1,1,1,1,1,1,1,1,1,5,4,5,4,4,3,5,5,5,5,5,3,4,3,5,5,4,4,4.5,3.71428571428571,4.33333333333333,3.9,3.7,1.3,2,5.4
427,0,50,1,4,1,4,1,1,280,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,1,4,3,1,3,1,2,2,3,1,2,1,3,3,2,1,3,1,5,4,3,3,3,3,2,3,3,3,2,3,3,4,3,3,4,3,4,3,3,3,4,1,1,1,1,0,0,0,0,0,0,4,3,3,4,3,3,3,3,4,4,1,3,3,3,4,4,3,4,3.16666666666667,3,3.27777777777778,3.4,3,1.5,2.8,3.2
55,1,19,0,1,0,4,1, ,0,4,3,3,4,3,4,4,4,3,3,4,3,3,4,2,2,4,1,5,4,2,4,2,2,4,4,2,5,2,3,5,2,1,4,4,5,6,6,2,3,3,2,2,2,3,2,3,2,3,4,3,3,4,3,3,3,3,3,1,0,1,0,0,0,0,1,0,0,4,3,3,4,4,4,4,4,4,3,4,4,3,3,3,3,3,4,3.5,3.42857142857143,3.55555555555556,3.2,4.2,1.8,2.4,5
436,1,60,2,7,0,2, ,1, ,3,2,3,4,3,3,2,3,1,1,4,1,3,4,3,2,2,2,3,3,2,2,2,2,3,4,2,4,3,4,4,3,3,4,4,4,6,5,5,4,4,2,3,3,2,3,4,3,4,4,4,4,1,4,4,4,4,4,1,1,1,0,0,0,1, ,0,0,3,3,5,5,4,4,1,4,4,4,1,4,4,4,2,2,4,4,3,2.14285714285714,3.44444444444444,3.7,3.3,2.4,3.3,4.6
38,0,56,2,2,1,6,1,0,0,5,5,5,2,4,3,3,2,3,2,3,4,3,5,1,1,2,1,4,4,3,4,2,2,4,4,2,3,1,3,4,4,5,3,3,4,2,1,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,1,0,1,1,1,1,1,0,1,0,4,3,2,3,3,4,3,3,3,3,3,4,3,3,4,3,3,2,4,2.85714285714286,3.11111111111111,2.5,3.7,2.2,3.1,2.6
492,0,35,1,4,1,4,4,0, ,2,2,3,3,3,4,2,3,3,3,3,3,3,3,2,1,2,1,4,4,3,3,2,3,3,3,2,3,2,3,3,3,1,6,5,6,5,3,4,4,3,2,3,3,3,3,4,3,4,3,4,4,3,3,1,4,2,1,1,1,1,1,1,0,1,1,0,0,1,1,5,5,5,3,3,1,1,3,3,3,3,1,2,4,2,1,2.83333333333333,2.85714285714286,2.61111111111111,2.9,3.1,2,3.2,5
130,0,33,1,1,0,2,1,1,30,2,4,1,3,1,3,2,3,4,3,3,4,3,2,1,1,2,1,4,4,1,4,3,2,2,2,1,4,1,3,5,1,1,2,2,2,2,1,3,3,2,1,3,2,2,3,2,1,3,3,3,3,3,3,3,3,3,4,1,1,1,1,0,1,0,1,0,0,5,3,2,4,5,4,4,4,5,5,5,4,5,4,5,5,4,4,2.33333333333333,3.14285714285714,4.27777777777778,3.1,3.2,1.3,2.2,1.8
237,0,32,1,4,0,4,1,0,0,4,4,3,4,4,4,3,3,4,3,4,3,3,4,1,2,2,1,5,2,2,1,2,4,2,3,1,2,2,3,3,1,1,4,3,4,3,3,3,3,4,3,2,2,2,2,3,2,4,4,4,1,3,3,3,3,3,4,0,1,1,0,1,0,0,0,0,1,5,2,4,3,5,5,4,4,4,4,4,5,4,4,4,3,3,4,3.83333333333333,3.28571428571429,3.94444444444444,3.2,2.7,1.7,2.6,3.4
339,0,41,1,4,1,6,1,0,3,4,5,4,4,4,4,2,3,3,2,3,3,3,3,1,2,4,1,4,4,2,2,1,1,1,3,2,1,1,2,3,4,2,3,4,4,4,3,2,3,4,2,2,3,2,3,3,2,4,4,4,3,4,3,3,3,4,4,1,0,1,0,0,0,1,1,1,0,5,2,4,2,4,2,3,3,4,3,4,4,2,2,3,4,3,4,4.16666666666667,2.71428571428571,3.22222222222222,3.6,2.7,1.7,2.6,3.6
76,0,22,0,1,0,5,1,0,0,4,4,5,4,4,4,3,4,3,3,3,4,3,4,2,1,2,2,3,3,1,3,2,2,3,4,1,3,1,4,4,1,1,6,6,6,4,6,2,2,2,2,2,2,2,2,3,2,3,3,4,3,4,4,4,3,4,4,0,0,1,0,0,0,0,0,0,1,4,4,4,4,3,3,4,4,4,4,5,4,4,2,4,4,4,4,4.16666666666667,3.28571428571429,3.83333333333333,3.6,3.3,1.4,2.1,5.6
65,1,46,1,4,1,2,5,0, ,1,4,5,4,5,5,3,4,4,1,3,4,4,4,2,1,5,1,5,3,2,3,1,1,3,3,1,2,1,4,3,1,1,6,4,5,6,5,3,2,3,2,3,2,1,2,2,1,4,4,4,4,1,4,4,4,4,4,1,1,1,1,1,0,1,1,0,0,5,3,5,5,5,5,4,5,4,5,1,4,4,2,3,3,4,4,4,3.28571428571429,3.94444444444444,3.7,3.5,1.2,2.1,5.2
502,0,28,0,3,0,4,1,0,0,4,2,4,3,5,5,3,3,3,3,4,3,2,4,2,1,3,1,4,3,1,3,1,3,2,3,1,3,1,3,3,1,1,5,5,5,5,4,2,2,3,2,3,3,2,2,3,2,4,4,4,4,4,3,3,2,2,4,0,0,1,1,1,0,0,1,0,0,5,3,4,4,4,2,3,3,3,3,4,3,4,2,3,3,3,3,3.83333333333333,3,3.27777777777778,3.4,3.1,1.3,2.4,4.8
310,0,33,1,4,0,4,8,0,0,3,4,3,4,4,4,4,4,3,4,4,3,3,2,1,1,2,2,3,4,1,3,2,4,2,3,1,2,2,3,4,1,1,4,4,4,3,5,2,2,3,2,3,4,2,3,2,2,4,4,4,4,3,3,3,2,4,4,1,1,1,1,1,0,1,1,0,1,4,4,4,3,4,3,3,3,3,4,3,4,4,4,3,4,3,4,3.66666666666667,3.57142857142857,3.55555555555556,3.5,2.8,1.6,2.5,4
371,1,75,2,4,0,2,5,0,0,1,3,5,3,5,5,4,4,1,1,4,3,2,5,3,1,3,1,1,5,3,2,1,2,1,3,1,1,2,3,4,1,1,6,5,5,3,2,1,1,4,3,4,4,2,2,3,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,0,1,1,1,1,3,5,4,5,3,5,5,5,5,5,4,5,1,5,5,5,5,5,3.66666666666667,2.71428571428571,4.44444444444444,4,2.8,1.6,2.5,4.2
118,1,36,1,7,0,4,1,1,20,2,5,3,5,4,5,3,3,3,3,4,4,4,3,3,1,3,1,4,4,3,4,3,4,1,3,1,2,2,2,1,1,1,4,3,1,3,1,4,3,3,1,2,4,2,2,2,3,4,4,4,4,4,4,3,4,4,4,1,1,1,0,0,0,1,0,0,0,5,5,4,4,5,5,3,4,4,4,5,4,3,3,4,5,4,4,4,3.42857142857143,4.16666666666667,3.9,2.7,2,2.6,2.4
207,0,36,1,2,0,4,8,1,60,5,4,5,4,5,4,3,4,4,4,4,4,4,4,2,2,4,1,3,5,1,4,1,2,3,3,1,3,1,3,3,2,2,4,4,4,5,4,4,4,3,1,3,2,2,2,5,2,4,4,4,4,4,4,4,3,4,4,1,1,1,0,0,0,0,0,0,0,4,3,3,4,5,4,4,4,4,5,2,5,4,4,4,5,2,5,4.5,3.85714285714286,3.94444444444444,3.9,3.5,1.5,2.8,4.2
17,0,33,1,1,0,4,1,0,0,2,4,5,4,4,4,2,4,1,3,3,3,3,4,4,1,4,2,4,4,1,3,1,2,1,4,1,4,1,3,4,1,1,3,3,3,2,2,3,3,3,4,3,1,3,3,4,1,4,4,1,4,1,4,3,4,2,3,1,1,1,0,1,0,1,1,1,1,5,3,4,3,4,3,3,4,4,4,4,4,3,4,4,4,2,4,3.83333333333333,2.71428571428571,3.66666666666667,3,3.5,1.5,2.8,2.6
255,1,44,1,7,0,6,1,0,0,4,4,4,4,4,4,3,3,3,3,3,3,3,4,1,1,4,1,4,4,1,3,2,2,3,4,1,3,1,4,4,1,1,2,4,4,3,3,2,2,2,2,2,2,3,2,2,2,4,4,3,4,3,4,3,4,2,3,1,1,1,0,0,0,0,1,0,0,4,4,2,2,4,4,3,3,3,4,3,4,3,3,4,4,3,3,4,3,3.33333333333333,3.4,3.7,1.2,2.1,3.2
77,0,23,0,2,0,5,1,0,0,2,4,3,4,4,4,3,3,2,3,3,3,4,5,2,2,2,1,5,5,2,4,1,2,4,4,2,4,2,4,3,3,3,5,5,6,4,3,3,4,3,2,2,5,2,2,3,2,3,3,4,3,3,3,3,3,2,2,1,1,0,1,0,0,0,0,0,0,4,3,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,4,3.5,3,3.77777777777778,2.9,4,2,2.8,4.6
240,1,44,1,4,1,3,9,0,0,3,4,4,4,3,4,4,1,4,4,3,4,3,4,2,1,3,1,4,5,2,4,1,2,4,5,1,3,1,4,4,1,1,4,4,5,6,5,3,1,3,1,3,3,2,1,3,2,4,4,4,3,4,3,4,3,4,4,1,1,1,1,1,0,1,1,1,1,4,5,4,4,3,4,4,2,4,4,4,4,4,3,4,5,3,4,3.66666666666667,3.28571428571429,3.83333333333333,3.7,4,1.3,2.2,4.8
108,1,40,1,4,1,3,3,0,0,3,3,1,3,5,4,3,3,3,3,3,2,2,5,4,4,3,1,4,2,2,3,2,2,2,3,3,2,1,2,2,4,3,2,2,2,5,1,3,3,3,3,3,3,3,3,3,3,4,4,3,2,1,2,1,2,2,3,0,1,1,0,1,0,0,1,0,1,2,2,5,3,4,2,3,2,2,3,1,2,3,2,2,2,2,2,3.16666666666667,2.71428571428571,2.44444444444444,2.4,2.8,2.6,3,2.4
12,1,31,1,4,1,5,7,0,0,4,4,4,4,4,4,3,4,4,4,4,4,3,5,3,2,4,1,5,3,3,4,2,3,5,3,2,4,2,4,3,2,2,6,6,6,7,7,3,2,4,2,2,3,2,2,4,2,4,4,4,4,4,4,3,4,3,4,1,0,0,0,1,0,0,0,0,0,3,5,3,1,1,3,4,2,2,3,2,3,3,3,3,3,3,3,4,3.71428571428571,2.77777777777778,3.8,4,2.2,2.6,6.4
407,1,26,0,2,0,5,8,1, ,4,4,3,4,3,5,4,4,3,4,4,4,3,4,2,2,3,1,3,3,1,4,1,3,1,2,1,3,3,2,3,1,1,3,3,5,4,3,3,2,3,2,2,3,3,3,4,2,4,4,4,4,3,4,3,3,4,4,0,1,1,0,1,0,1,1,0,0,2,2,2,3,4,3,3,1,2,3,2,3,1,2,3,2,1,4,3.83333333333333,3.71428571428571,2.38888888888889,3.7,2.8,1.6,2.7,3.6
285,1,21,0,1,0,5,1,0,0,2,3,3,3,2,3,4,3,3,4,3,3,3,3,4,1,2,1,3,4,2,2,1,2,1,2,2,3,1,3,3,4,2,4,5,5,4,4,4,3,4,3,4,2,3,4,1,1,3,3,4,3,4,3,3,3,4,4,1,1,1,0,0,0,0,1,1,1,3,3,4,3,4,3,2,2,3,4,4,2,2,2,3,3,3,3,2.66666666666667,3.28571428571429,2.94444444444444,3.4,2.6,2,2.9,4.4
702,0,46,1,4,1,6,1,0,0,4,5,4,5,5,5,4,3,4,4,4,4,3,4,2,1,4,1,4,3,1,3,1,2,2,4,1,2,1,4,4,1,1,5,5,5,5,5,2,3,2,2,2,3,2,3,2,2,4,4,4,4,4,4,4,4,1,4,0,1,1,0,0,0,0,0,0,0,4,4,5,4,4,3,5,3,4,3,5,3,3,2,4,4,4,4,4.66666666666667,3.71428571428571,3.77777777777778,3.7,3.4,1.2,2.3,5
289,1,32,1,4,1,3,8,0,0,3,4,2,4,4,4,3,4,3,3,4,3,4,3,2,1,4,2,4,3,2,4,1,1,2,2,1,4,1,3,3,2,1,6,6,5,5,5,2,3,3,1,2,3,2,2,2,2,3,3,4,3,4,4,1,4,4,4,1,1,1,1,1,0,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3.5,3.42857142857143,3.94444444444444,3.4,3.2,1.4,2.2,5.4
230,0,20,0,1,0,3,1,0,0,4,4,4,3,5,4,2,3,3,3,4,2,2,3,2,4,4,2,4,1,2,1,1,1,3,2,2,2,3,3,3,4,2,5,5,5,4,3,1,3,4,4,2,3,4,3,3,3,3,3,3,2,3,3,1,2,1,4,0,0,1,0,0,0,0,0,1,0,4,4,4,4,4,4,1,4,2,3,2,4,5,3,4,4,4,5,4,2.71428571428571,3.61111111111111,2.5,2.6,2.3,3,4.4
511,0,21,0,1,0,5,1,0,0,3,4,4,4,4,5,3,3,3,2,3,1,3,4,2,1,4,4,4,3,4,3,2,2,2,2,3,4,5,3,3,3,1,2,4,4,4,2,3,4,3,3,3,2,3,3,3,4,3,4,4,3,4,3,2,3,3,4,1,1,1,0,0,0,0,0,0,0,2,2,4,3,3,3,3,3,3,3,2,4,3,2,4,3,3,3,4,2.57142857142857,2.94444444444444,3.3,3.2,2.7,3.1,3.2
496,0,31,1,3,1,3,6,0, ,4,3,4,4,5,3,2,4,4,4,3,4,3,4,1,1,3,1,3,4,1,2,1,2,4,4,1,2,1,4,3,2,2,5,5,3,3,1,2,2,2,2,2,4,2,2,3,1,4,4,4,4,3,4,3,3,4,4,1,1,1,1,0,1,1,0,0,1,4,4,5,4,4,2,2,2,5,5,5,1,4,4,5,2,2,3,3.83333333333333,3.42857142857143,3.5,3.7,3.3,1.3,2.2,3.4
212,1,35,1,5,1,4,5,0, ,4,5,5,4,2,5,3,3,2,3,4,3,1,3,4,2,5,1,5,4,4,4,3,3,1,3,2,2,3,3,4,2,1,4,1,2,1,2,4,3,4,3,3,4,3,3,3,2,4,4,4,4,4,2,2,3,2,3,1,1,1,1,1,0,0,0,0,0,5,4,5,3,4,4,4,3,3,3,1,3,4,3,2,4,2,4,4.16666666666667,2.71428571428571,3.38888888888889,3.2,3.4,2.5,3.2,2
542,0,26,0,3,0,5,1,0,0,2,4,4,3,5,3,3,3,4,4,3,4,3,4,1,1,3,2,5,3,1,3,2,3,3,3,2,3,3,4,4,2,2,6,5,5,3,4,3,2,3,2,3,2,2,2,1,2,4,4,4,4,4,4,4,4,3,3,0,1,1,0,0,0,0,0,1,0,4,2,3,4,4,3,3,2,4,3,3,2,2,2,4,4,3,3,3.5,3.42857142857143,3.05555555555556,3.8,3.5,1.9,2.2,4.6
190,1,23,0,1,0,5,1,0,0,3,4,4,4,3,3,2,3,3,2,4,2,2,3,3,2,3,2,3,3,3,2,2,2,3,3,1,3,2,3,2,2,1,4,5,4,3,6,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,1,1,0,1,0,1,1,0,1,3,3,3,4,4,3,2,3,4,4,3,4,3,3,3,4,3,4,3.5,2.57142857142857,3.33333333333333,2.9,2.8,2,3.1,4.4
481,1,39,1,4,1,4,1,0, ,4,4,4,5,4,4,3,4,4,3,4,4,3,4,1,1,4,1,5,2,2,3,1,4,4,4,1,5,4,4,5,1,2,2,4,6,7,7,3,3,4,2,3,3,2,2,3,2,4,4,4,4,4,4,3,3,4,4,1,1,1,0,1,1,1,1,1,1,2,3,5,3,5,2,5,4,4,4,5,4,5,4,5,5,4,4,4.16666666666667,3.57142857142857,4.05555555555556,3.8,4,1.8,2.7,5.2
189,0,46,1,5,1,6,9,0,0,2,3,2,4,2,3,2,3,3,3,3,3,2,3,2,2,2,1,4,4,2,3,2,3,2,3,2,3,1,4,3,2,2,4,4,5,5,4,3,3,4,2,3,3,3,3,4,3,4,4,4,4,4,3,4,3,3,4,1,1,0,0,1,0,1,1,0,1,4,3,3,4,4,4,3,2,4,4,4,4,3,2,2,2,3,3,2.66666666666667,2.71428571428571,3.22222222222222,3.7,3.1,1.9,3.1,4.4
23,1,60,2,4,0,5,5,1,140,4,4,3,5,4,5,2,3,4,3,4,4,3,4,4,1,2,2,4,4,4,3,2,3,2,3,1,4,2,3,3,3,3,6,6,6,6,6,5,3,4,2,3,2,2,3,2,1,3,3,4,3,2,3,1,3,2,3,1,1,1,1,1,0,1,0,0,0,2,3,4,4,3,3,2,3,4,4,3,3,1,2,3,3,3,3,4.16666666666667,3.28571428571429,2.94444444444444,2.7,3.2,2.5,2.7,6
182,0,42,1,4,1,6,1,0,0,4,5,3,4,4,4,4,2,3,4,4,1,4,5,3,2,4,1,4,4,2,4,3,2,4,4,2,4,2,4,3,2,2,5,3,5,5,3,4,3,3,2,2,3,2,2,2,2,4,3,4,4,4,3,3,3,3,3,1,1,0,1,0,1,0,1,0,0,3,3,3,5,3,3,3,4,4,4,5,4,2,3,4,4,3,4,4,3.14285714285714,3.55555555555556,3.4,4,2.1,2.5,4.2
210,1,35,1,4,1,2,4,0, ,4,5,4,4,4,5,4,4,4,4,4,4,4,4,2,2,4,2,4,5,2,4,1,4,3,3,2,3,2,3,4,1,1,6,6,6,6,3,2,2,3,2,2,2,3,2,2,2,4,4,4,3,2,4,4,4,2,4,0,1,1,1,1,0,1,1,0,1,2,3,4,4,4,4,5,5,5,5,3,4,4,4,4,4,4,4,4.33333333333333,4,4,3.5,3.7,1.9,2.2,5.4
418,1,22,0,1,1,3,8,0, ,5,2,3,3,2,2,3,3,2,3,4,3,2,4,3,1,3,4,3,2,3,3,2,1,4,3,1,4,4,3,2,1,1,3,3,3,1,2,3,3,3,3,4,3,4,3,3,3,4,4,2,3,3,2,2,2,2,2,1,1,1,0,1,0,1,1,1,1,4,4,3,4,4,2,2,2,5,3,1,3,4,2,3,4,2,4,2.83333333333333,2.85714285714286,3.11111111111111,2.6,3.1,2.1,3.2,2.4
432,1,44,1,4,1,3,1,0,0,5,3,5,3,5,1,1,4,2,1,4,4,1,5,3,1,3,1,5,5,3,4,3,3,3,4,1,3,1,3,3,2,1,4,4,4,4,1,4,1,4,2,3,3,2,2,5,3,4,4,4,4,4,4,4,4,4,4,1,1,1,0,0,0,1,0,0,1,3,5,3,5,4,3,1,2,3,4,1,4,1,3,2,2,2,3,3.66666666666667,2.42857142857143,2.83333333333333,4,3.8,1.9,2.9,3.4
165,0,46,1,6,0,4,5,0,0,2,3,4,2,2,4,3,3,4,4,2,4,4,4,2,1,4,1,3,4,2,3,1,1,2,3,1,3,1,3,4,2,1,2,2,5,6,2,2,4,1,2,3,3,3,2,2,3,4,4,4,3,4,4,4,4,4,2,1,1,1,1,0,0,1,1,0,1,4,5,4,4,4,4,5,4,4,4,4,5,4,4,5,5,2,2,2.83333333333333,3.42857142857143,4.05555555555556,3.7,3.3,1.3,2.5,3.4
430,1,29,0,4,1,3,1,0,0,3,3,3,3,4,3,3,3,3,3,1,3,4,4,3,1,3,1,3,3,1,3,1,2,3,4,1,3,1,3,4,1,1,5,5,6,6,3,3,3,3,2,2,3,2,2,3,2,4,4,4,3,4,4,3,2,4,4,1,1,1,0,1,0,1,0,1,1,4,4,4,2,3,3,4,3,2,2,4,3,3,3,5,5,3,3,3.16666666666667,2.85714285714286,3.33333333333333,3.6,3.3,1.3,2.5,5
68,0,55,2,7,0,5,1,0, ,4,4,4,4,4,4,3,3,3,3,3,4,4,4,2,1,3,1,4,4,1,4,2,2,4,4,1,4,3,4,4,1,1,4,4,4,5,2,2,2,2,2,2,2,2,2,3,2,3,4,4,4,4,4,4,3,4,4,1,1,1,1,1,0,1,1,0,1,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3.28571428571429,4.11111111111111,3.8,3.9,1.5,2.1,3.8
2,1,21,0,1,0,5,1,0,0,4,2,2,2,5,4,3,3,4,4,2,4,2,4,4,2,3,1,4,4,4,4,1,2,3,3,2,4,1,4,4,4,3,4,4,4,4,4,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,0,1,1,0,0,0,0,1,0,0,4,2,3,3,2,5,2,3,3,3,4,5,4,5,4,4,5,5,3.16666666666667,3.14285714285714,3.66666666666667,3.1,3.7,2.4,3,4
141,1,41,1,5,1,5,8,1,100,4,5,4,5,5,5,3,3,4,4,2,4,3,5,3,2,4,1,4,4,2,4,1,2,4,4,2,4,1,4,4,3,1,5,5,5,5,6,3,2,3,1,2,4,2,2,3,3,3,4,4,3,4,3,4,4,4,4,1,1,1,0,1,1,1,1,1,0,4,2,3,2,4,2,4,4,4,4,3,4,4,4,4,5,4,4,4.66666666666667,3.28571428571429,3.61111111111111,3.7,4.1,1.8,2.5,5.2
513,0,67,2,4,0,3,6,0,0,4,4,4,4,5,5,4,4,4,4,4,3,4,4,2,2,4,5,4,4,2,3,1,2,3,4,2,2,5,2,4,4,1,5,6,4,5,3,4,4,4,2,3,3,3,2,4,2,3,4,3,3,2,2,3,2,1,3,1,1,1,0,1,0,1,1,1,1,4,3,4,4,4,5,2,3,5,5,2,3,4,3,2,1,5,5,4.33333333333333,3.85714285714286,3.55555555555556,2.6,3.4,2.6,3.1,4.6
479,1,53,2,4,0,4,2,0, ,3,4,4,5,4,2,4,3,4,4,4,4,4,4,3,2,3,1,4,5,3,4,1,2,3,3,1,3,1,3,4,1,1,2,2,2,2,2,4,1,2,2,3,2,2,2,2,1,4,4,4,4,4,4,2,4,4,4,0,1,1,0,1,1,1,1,0,1,5,3,5,5,5,4,5,4,4,4,5,3,5,2,3,1,4,4,3.66666666666667,3.85714285714286,3.94444444444444,3.8,3.6,1.6,2.1,2
257,1,56,2,4,0,2,6,0,0,5,2,4,3,4,4,3,4,2,2,3,3,3,5,2,2,2,1,5,2,2,4,1,2,2,2,3,2,1,3,4,3,1,4,3,4,6,5,3,3,2,2,3,2,2,2,2,2,3,3,4,3,4,4,2,3,3,4,0,1,1,0,1,0,0,1,0,0,3,4,3,5,5,4,3,3,4,4,2,3,2,3,3,3,3,4,3.66666666666667,2.85714285714286,3.38888888888889,3.3,3.1,1.8,2.3,4.4
242,1,18,0,1,0,3,1,0,0,3,4,2,4,4,4,3,3,4,3,3,4,3,4,2,1,3,2,4,2,2,3,3,3,4,4,2,3,4,3,3,3,2,4,4,3,5,5,3,3,4,3,2,2,3,3,2,1,4,4,4,3,2,3,3,3,3,4,0,0,1,0,0,0,1,0,0,0, , , , , , , , , , , , , , , , , , ,3.5,3.28571428571429, ,3.3,3.3,2.4,2.6,4.2
234,1,44,1,1,0,6, ,1,25,3,4,5,5,4,5,4,4,4,4,4,4,4,4,4,2,2,4,5,4,3,4,1,2,4,4,2,3,2,4,4,2,1,5,4,4,5,5,4,3,4,2,3,2,1,2,3,2,4,4,4,4,4,4,4,4,3,3,1,1,1,1,0,0,0,0,0,0,1,3,3,4,4,3,3,3,4,4,4,4,3,3,4,3,4,5,4.33333333333333,4,3.44444444444444,3.8,3.8,2.3,2.6,4.6
91,0,51,2,5,1,3,1,0,0,4,5,4,5,4,5,4,3,3,4,4,4,4,4,2,1,4,1,4,3,1,3,2,2,3,3,1,4,1,4,4,2,1,5,5,5,5,5,3,2,1,2,2,1,5,1,2,2,4,3,4,3,4,3,4,3,4,4,1,1,0,0,0,0,0,1,0,0,4,4,3,4,4,3,4,2,4,5,4,3,4,3,4,4,3,4,4.5,3.71428571428571,3.66666666666667,3.6,3.6,1.4,2.1,5
34,0,64,2,4,0,6,8,0,0,4,5,4,4,3,5,4,3,4,3,4,4,3,4,1,2,4,2,3,4,1,3,2,1,1,3,2,3,1,3,3,1,1,4,5,4,4,2,2,3,3,2,3,2,2,3,3,2,4,4,4,3,4,3,4,3,2,4,1,1,1,1,1,0,0,1,0,1,5,4,5,3,5,2,3,3,4,4,3,4,3,1,5,5,3,3,4.16666666666667,3.57142857142857,3.61111111111111,3.5,3.1,1.4,2.5,3.8
8,1,38,1,7,1,5,1,0,0,2,4,4,4,4,3,3,3,3,3,3,3,3,5,2,2,3,1,4,4,2,4,1,2,4,4,2,4,1,4,4,2,2,5,5,5,6,5,3,3,3,2,2,3,3,2,3,2,3,4,4,3,4,3,3,3,4,4,1,0,1,0,0,0,0,1,0,0,3,4,4,3,4,2,3,2,2,3,3,2,3,2,2,3,2,2,3.5,3,2.72222222222222,3.5,4,1.7,2.6,5.2
